	logFC	logCPM	F	PValue	FDR
RUF22	0.431998743564464	-1.22442649397981	2.13267099044685	0.328383673769234	0.382805186976258
RUF23	-0.426853807244741	-0.000797335944003161	4.6598216670265	0.0336063795979986	0.0474890965722002
RUF5-1	0.415874459929984	7.72738663047097	56.5400705487161	4.45494527459162e-11	1.46756675818031e-10
RUF5-2	0.4202605754399	7.72722368647283	59.4119468656524	1.85001429636264e-11	6.26993975658556e-11
SCR1	0.271554839051427	5.64892426634888	0.771637443355258	0.38211003842757	0.437860749657171
SRG1	1.20307880742196	4.55643054490312	226.584683280701	4.84788329838103e-26	5.37925271329254e-25
ST15S_rRNA	0.0588561915717672	1.20860881573203	0.0300691641196398	0.862732786238017	0.887642576304286
ST21S_rRNA	0.194847280382676	3.581193261512	0.433016771899528	0.51223510217728	0.567976190821038
TLC1	-0.220194873521224	7.32087172646657	29.0374667647209	5.89795035842556e-07	1.39369527984622e-06
YAL001C	-0.382503182821816	5.95344920262199	104.06381477612	1.43433616780952e-16	7.28381135379493e-16
YAL002W	0.0970825874905243	5.71574249907466	5.90304065741856	0.0356541952248637	0.0501781903458023
YAL003W	0.8722836467157	9.88381236245934	498.585340146878	5.91129101803869e-38	1.52957721114063e-36
